,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BANKBARODA,BHEL,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IDEA,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,WIPRO,YESBANK,ZEEL,NSEI
2014-05-19,1384.45,229.01,210.8465,514.8621,294.7358,346.7,178.32,262.007,242.9222,331.92900000000003,222.13,10900.44,380.61627999999996,336.89,2233.3324,6282.68,410.1701,2972.09,610.4865,792.58,2281.78,148.1499,528.8,882.2639,207.1421,240.19,141.07,549.43,630.5174400000001,456.7459,1461.6553,904.1560000000001,2176.8,137.58,390.2717,117.61,1095.809,235.9354,580.5455599999999,1943.0479999999998,250.0,437.6157,91.59121,419.7083,408.8777,2316.79,458.35720999999995,546.58,266.536,7263.549805
2014-05-20,1364.83,233.11,208.49200000000002,516.2775,296.3573,346.21,172.42,273.065,235.6881,341.105,220.99,11288.14,385.16686,317.44,2269.5754,6626.46,402.6318,2983.75,611.0936,796.63,2201.72,152.1935,535.27,905.0193,208.82663,237.16,146.14,545.26,652.92457,449.7975,1447.0823,919.4839999999999,2156.5,134.41,374.6796,120.16,1056.479,232.1274,583.67561,1973.1,250.05,433.1349,91.45059,434.9788,416.4733,2323.87,470.33792,527.79,281.927,7275.5
2014-05-21,1324.95,223.07,206.2336,533.2623,304.44,338.41,171.93,266.43,236.3419,333.00800000000004,222.08,11421.38,385.46362999999997,321.25,2246.9114,7181.14,394.9026,2905.09,623.96,790.24,2181.45,155.6037,534.081,905.1636,209.31738,235.64,141.32,549.24,660.2230000000001,446.6098,1415.1561,918.3960000000001,2132.12,137.62,373.1345,119.72,1055.0604,225.9398,573.24219,1987.076,247.77,430.2794,90.32562,430.6956,410.6997,2249.72,468.86412,516.78,286.911,7252.899901999999
2014-05-22,1333.54,222.48,206.0895,524.9651,304.7594,343.35,170.23,258.91,236.0677,326.433,226.0,12232.44,383.68298,337.71,2243.0528,7206.49,406.1147,2911.14,618.2624,783.5,2153.07,151.1217,535.555,885.3429,211.85932999999997,237.43,138.84,556.54,651.1888299999999,444.9661,1419.5663,917.209,2226.09,145.7,367.8434,120.64,1076.9756,230.7493,576.42185,2014.838,246.48,424.223,93.23179,438.4706,411.0167,2243.88,459.73595,538.95,269.61400000000003,7276.399901999999
2014-05-23,1324.61,225.1,204.8882,527.6495,301.9832,347.61,175.64,267.51099999999997,234.6125,337.278,222.98,12756.46,383.73242999999997,344.64,2255.3615,7355.77,405.9238,2953.0,626.2951,770.86,2189.33,148.1499,534.2230000000001,896.6965,210.20512999999997,238.95,138.89,550.02,641.9146599999999,437.4948,1451.5405,913.6,2345.07,151.37,382.0309,125.88,1103.0488,252.9684,580.59523,2030.0539999999999,254.22,424.7157,99.18475,445.2679,420.0702,2248.88,465.91648,544.26,267.66,7367.100098000001
2014-05-26,1294.23,220.7,201.9571,511.10400000000004,301.4673,349.19,167.71,254.733,235.2873,333.205,225.86,12356.34,377.20333,347.37,2246.9603,7069.66,391.37199999999996,3018.38,647.381,778.18,2143.89,143.3269,532.653,892.6554,211.15537,237.93,135.31,539.43,647.20548,428.9277,1484.3775,899.31,2301.28,147.64,379.5492,123.28,1077.8561,248.2279,587.3521,2054.9539999999997,261.21,437.2713,95.01299,435.4444,424.5504,2215.49,481.13007000000005,532.77,269.37,7359.049805
2014-05-27,1277.05,212.0,200.3234,511.2504,315.6673,344.73,163.17,241.463,233.7266,329.671,219.29,12059.78,373.9388,340.44,2258.39,7004.78,361.8867,3034.57,646.12,785.75,2156.71,145.8115,532.939,875.8174,210.6343,236.71,133.82,544.68,655.40311,433.6346,1501.4432,909.2489999999999,2262.7,145.66,369.9504,122.08,1064.4037,241.5626,588.74325,2033.441,259.87,429.935,92.48181,444.7092,436.0843,2244.27,483.22195999999997,528.76,269.61400000000003,7318.0
2014-05-28,1325.71,217.88,211.0387,498.0238,314.095,346.76,160.82,244.608,228.7492,335.26599999999996,226.76,12258.15,375.76892999999995,329.48,2297.2705,6858.31,354.4438,3140.04,672.7167,803.85,2188.07,143.4243,534.604,867.9275,210.05257999999998,238.2,134.76,543.6,663.61078,427.8319,1512.0373,919.385,2270.47,143.1,359.8366,120.11,1065.3332,239.8032,580.3964900000001,2051.663,262.5,422.2046,95.80984000000001,436.9342,443.7034,2353.34,488.97459000000003,543.35,263.409,7329.649901999999
2014-05-29,1307.53,209.48,205.7051,494.2657,313.014,347.84,161.34,239.153,226.13400000000001,331.291,221.75,12331.32,368.44844,323.55,2329.0197,6821.5,354.5392,3116.33,653.7091,790.97,2185.04,145.4705,529.419,862.9724,209.83752,235.05,132.53,532.27,646.6297099999999,428.5292,1485.7198,910.683,2266.44,143.77,350.3783,120.3,1050.3154,253.5713,582.8806400000001,2060.631,255.06,417.8222,94.73175,433.8615,441.5644,2369.74,475.23479000000003,537.22,259.695,7235.649901999999
2014-05-30,1283.24,224.9,209.1167,495.4859,329.1057,342.33,155.05,238.072,220.1443,337.719,218.87,12266.79,380.41842,321.25,2403.8009,6597.35,360.5031,3128.04,662.4891,773.88,2186.2,144.2038,574.04,843.6327,209.37802,231.95,136.95,523.64,649.9241900000001,432.6634,1481.741,925.566,2232.97,151.66,354.1242,117.37,1041.6569,247.8009,606.7782,2042.886,254.96,408.7133,97.30981,442.3814,452.2047,2359.93,481.32025999999996,558.05,260.672,7229.950195
2014-06-02,1326.82,223.57,214.162,497.6822,313.751,354.39,161.0,244.363,234.3383,354.895,223.26,12174.06,383.03997000000004,323.38,2358.1799,6801.29,372.8602,3109.54,645.7931,799.9,2223.02,146.2012,571.804,862.4431,206.25343999999998,239.5,138.94,541.73,661.8083,441.60400000000004,1578.0949,911.721,2284.57,150.47,374.1645,120.44,1058.7781,257.78700000000003,595.4007799999999,2031.915,266.27,414.3268,99.41911999999999,458.9555,445.832,2427.39,474.56922000000003,564.17,258.962,7362.5
2014-06-03,1360.08,237.56,221.9942,496.9501,306.2825,354.17,160.0,252.963,241.9731,353.52099999999996,221.28,12147.45,384.82062,340.74,2283.4473,7145.02,364.1291,3273.9,629.681,804.73,2294.17,151.2191,564.621,878.2228,209.87366,238.55,139.09,531.04,667.12639,434.9296,1585.1416,905.54,2296.91,155.15,390.2717,120.49,1071.6925,257.8357,599.32575,2030.7220000000002,261.76,414.4741,99.13788000000001,490.5209,447.0783,2529.63,469.91006,568.88,264.874,7415.850098000001
2014-06-04,1365.5,241.07,220.8891,496.8524,308.3708,358.84,163.9,253.209,242.8378,347.338,231.58,11968.44,386.60127,338.1,2265.2772,7108.2,363.6043,3290.57,610.9769,797.26,2368.54,156.578,575.563,867.4465,208.33077,260.93,135.01,529.62,659.89617,429.0771,1605.5629,914.3910000000001,2331.51,155.91,384.8871,119.53,1054.1799,261.4861,592.27073,1993.182,258.18,415.6067,99.2785,500.39099999999996,443.5275,2547.81,467.86571,569.76,267.806,7402.25
2014-06-05,1381.38,238.89,220.9852,497.9262,312.4981,362.87,162.87,256.01099999999997,261.2921,348.61400000000003,231.53,11951.86,383.03997000000004,339.49,2256.8757,7058.59,373.1465,3275.86,622.4889,792.93,2406.47,165.4934,599.491,874.3741,210.09367000000003,281.88,135.46,522.71,672.42147,432.6883,1612.4659,916.567,2340.5,155.15,392.5193,122.08,1066.3115,262.9726,594.05931,2007.396,269.3,428.3595,103.16901999999999,518.5946,447.8308,2607.89,476.32829000000004,562.85,268.881,7474.100098000001
2014-06-06,1381.05,254.71,221.9942,493.2896,319.4261,367.95,166.43,258.27099999999996,264.9408,349.301,231.39,11832.02,391.89378999999997,338.36,2299.6639,7108.7,402.7749,3261.4,620.0604,802.58,2500.18,164.9087,608.862,899.7755,211.95099,286.34,139.88,534.77,663.99816,449.6481,1621.2864,937.185,2351.16,156.38,436.0649,123.23,1098.1081,267.0567,595.84794,2007.493,282.0,432.3964,104.24710999999999,522.0398,449.1834,2649.7,484.12525,568.39,268.539,7583.399901999999
2014-06-09,1446.5,251.1,227.8084,515.4966,320.5562,366.77,166.53,258.468,259.4361,349.791,231.63,11884.05,392.28949,357.89,2298.5403,7205.8,411.9354,3638.13,639.3483,806.72,2538.81,165.2498,601.965,909.2048,212.73755,287.48,145.69,546.39,660.32689,448.37800000000004,1679.8657,946.975,2393.53,156.24,424.3591,132.13,1098.3527,263.9424,596.59319,2035.955,292.07,441.7511,106.82516000000001,535.6343,459.9065,2774.57,486.59745999999996,558.19,275.673,7654.600098000001
2014-06-10,1439.26,243.24,221.1774,523.4521,337.6552,360.29,163.42,251.44,259.0143,354.846,245.76,11683.39,403.22078999999997,364.13,2340.1562,7106.47,408.9773,3520.17,653.0086,803.96,2484.38,165.3959,609.148,918.3454,212.35985,285.37,144.35,547.52,679.9391400000001,448.3282,1667.2102,965.3689999999999,2422.18,154.54,412.5596,130.79,1094.0969,259.8437,605.13863,2078.6710000000003,291.97,446.4778,105.5127,520.2241,471.2881,2771.75,499.19622000000004,555.74,274.842,7656.399901999999
2014-06-11,1424.43,235.48,219.3034,530.6755,339.68,361.84,164.02,242.986,256.0616,348.76099999999997,245.53,11891.39,408.71115,350.18,2376.3014,7099.8,411.8877,3500.83,656.5346,807.75,2520.96,158.47799999999998,602.505,920.7027,209.8104,283.18,142.81,547.03,706.0749900000001,462.4988,1646.5972,969.5219999999999,2406.7,149.39,400.1514,128.67,1078.2474,262.91900000000004,610.00759,2125.674,294.1,438.9454,100.30972,511.6111,474.7919,2749.55,501.76353,542.12,272.057,7626.850098000001
2014-06-12,1417.61,234.24,216.8048,536.1907,346.1003,374.02,171.15,239.497,252.6871,335.658,245.76,11765.2,411.67891000000003,342.04,2378.6947,7202.69,412.2693,3516.08,656.9782,826.8,2532.7,164.9087,606.597,944.9013,210.31367999999998,281.16,140.58,541.39,702.0287,465.0639,1651.3429999999998,977.681,2438.45,151.42,401.3689,131.27,1070.4695,263.30400000000003,627.19789,2154.955,303.68,442.6867,100.21597,511.7974,470.0296,2742.82,505.99482,534.13,264.532,7649.899901999999
2014-06-13,1415.46,227.97,214.21,529.2601,344.8162,357.36,164.41,233.697,240.328,327.12,237.63,11755.48,409.65095,337.23,2388.659,7253.48,396.4294,3478.2,672.0162,822.42,2415.65,158.1857,611.266,942.6402,209.36944,275.18,134.42,526.29,704.6705,456.721,1616.3967,972.4889999999999,2362.27,144.9,395.7969,128.33,1058.4847,254.2,625.7074,2132.031,292.07,431.5593,97.16918000000001,489.35699999999997,475.3318,2742.12,504.33084,517.47,259.988,7542.100098000001
2014-06-16,1426.54,225.5,213.8737,531.08,349.6067,348.53,166.67,236.94099999999997,249.2705,326.482,232.72,11769.18,409.15632,337.23,2368.4373,7166.42,413.4621,3503.54,664.3104,825.96,2433.64,157.0652,611.073,925.273,211.63561,272.4,135.26,527.57,717.30635,463.4451,1582.4092,961.067,2340.45,144.47,399.7769,126.79,1042.3906,251.5439,641.2581299999999,2186.161,284.58,424.2728,99.04413000000001,488.4724,475.6385,2720.97,509.75064000000003,526.49,258.474,7533.549805
2014-06-17,1439.5,233.4,216.1321,551.493,349.3351,361.6,171.33,243.576,257.4114,331.978,238.77,11841.06,408.51331,346.85,2356.0308,7189.0,424.5788,3520.12,679.255,833.39,2415.14,158.47799999999998,606.837,929.0736,211.5412,279.25,140.18,545.24,717.90425,466.8321,1615.0545,965.5169999999999,2373.18,146.36,416.8205,128.43,1066.4583,258.6253,645.67993,2195.89,298.77,434.16900000000004,100.02847,495.6422,476.6732,2770.75,509.75064000000003,542.51,261.698,7631.700195
2014-06-18,1415.89,228.41,212.8646,548.8369,346.1003,363.35,168.01,237.236,249.5868,333.941,233.14,12103.96,420.53277,341.35,2366.7277,7155.4,431.9262,3493.06,671.0355,821.88,2371.24,162.5216,595.766,922.1941,209.59038999999999,273.86,142.31,535.07,716.4997599999999,478.2881,1602.399,988.064,2393.38,143.15,414.57300000000004,128.86,1043.6625,257.48,629.3342200000001,2145.034,294.05,426.5371,98.71602,485.9584,473.0979,2778.88,504.4259,531.78,270.445,7558.200195
2014-06-19,1396.55,223.37,210.9426,558.7728,343.8532,362.04,164.96,236.794,238.0924,331.88,235.6,11875.01,421.37364,333.6,2390.7106,7119.92,423.2906,3489.02,681.1931,812.92,2366.86,163.4472,602.409,931.8158,211.66772999999998,271.98,136.8,550.13,732.28684,460.0581,1588.3534,1000.08,2339.37,144.1,394.0176,126.22,1019.546,253.9612,638.4759,2192.229,314.3,431.9037,97.45042,483.6771,477.4962,2729.64,510.7966,527.52,270.151,7540.700195
2014-06-20,1380.76,229.94,209.6933,559.2155,340.9888,366.86,162.39,234.73,233.0728,332.469,229.27,11742.27,421.07685,334.64,2383.0419,7131.33,418.9966,3444.65,674.3513,809.18,2349.44,159.5985,601.013,932.3931,211.32119,269.11,137.99,548.35,733.32609,463.6194,1579.9644,988.3610000000001,2325.95,143.29,390.9741,127.28,1014.0672,251.7827,627.29723,2207.9770000000003,314.3,431.3623,94.8255,484.0961,472.4404,2701.95,510.41624,531.88,277.969,7511.450195
2014-06-23,1411.86,234.29,214.162,564.7736,354.8417,370.12,163.28,240.185,234.8023,335.217,222.88,11752.5,419.34565,335.98,2397.3535,7055.77,419.0443,3440.37,662.7226,808.68,2407.64,161.0601,594.611,934.2693,198.25949,272.45,137.35,560.15,714.7424,445.8128,1588.7849,999.832,2339.62,144.14,409.79699999999997,126.41,1015.4858,253.4495,629.93045,2185.295,308.0,428.9496,95.3411,490.6141,470.9118,2685.91,505.28169,539.28,282.806,7493.350098000001
2014-06-24,1412.82,235.28,214.21,570.4795,358.7432,378.39,169.07,246.03400000000002,245.8116,334.62800000000004,233.9,11911.15,422.80804000000006,339.1,2405.6572,7134.2,438.4626,3456.26,661.2748,816.12,2437.27,162.5216,593.263,958.4198,201.7532,277.29,136.1,564.39,708.38512,437.8683,1601.5361,998.003,2373.33,146.32,414.8071,127.37,1036.9119,259.5903,623.81942,2224.014,309.33,435.4002,97.02856,495.6422,469.0306,2680.46,505.18657,547.46,277.774,7580.200195
2014-06-25,1410.85,234.44,212.6724,576.9722,369.7564,375.97,169.71,245.59099999999998,245.2,330.751,234.65,11884.35,421.86827,344.6,2420.9944,7133.9,446.0963,3431.81,662.6525,811.29,2462.95,162.4241,601.976,957.7945,198.95162,273.66,132.38,571.15,710.03193,440.1845,1581.9778,1012.441,2428.77,148.21,409.0947,127.37,1028.2534,262.3878,628.78772,2225.459,287.06,436.483,98.34103,494.3852,474.5916,2699.03,503.14227,531.24,277.187,7569.25
2014-06-26,1391.75,231.87,209.8374,575.2998,366.2499,378.9,165.77,246.918,239.5266,332.17400000000004,236.31,12735.01,420.97790999999995,336.32,2449.6664,7313.33,438.9397,3336.42,669.7512,799.77,2466.77,161.0113,595.5740000000001,939.898,199.0772,270.23,134.66,558.27,703.6755099999999,431.194,1604.5083,1017.188,2444.39,143.91,385.2148,127.52,989.9997,258.5522,631.12285,2222.666,280.26,431.3135,97.02856,489.5898,481.4111,2659.95,509.13262000000003,524.63,283.246,7493.200195
2014-06-27,1372.22,228.76,208.2037,575.2015,366.0771,375.28,165.48,240.283,240.3069,325.54900000000004,248.69,12907.67,432.20597999999995,329.87,2493.9685,7638.48,435.9816,3360.04,691.8645,803.52,2444.4,156.7729,593.408,939.1764,201.28108,266.76,129.7,564.44,712.7188,431.3434,1598.5162,1036.718,2412.74,143.86,385.0744,131.36,990.1953,257.2265,656.65985,2311.181,296.49,425.7498,97.30981,483.165,499.8708,2571.63,524.0096900000001,522.27,282.269,7508.799805
2014-06-30,1410.18,240.92,211.9997,584.3504,365.8795,377.18,171.37,246.03400000000002,253.2566,330.653,241.65,13459.99,433.29416,333.42,2563.426,7901.02,441.8501,3375.24,700.5977,808.78,2455.35,159.9883,597.21,955.0041,204.61706999999998,273.21,131.58,564.34,719.8278799999999,440.0848,1631.4969,1036.422,2397.66,147.59,397.8571,133.91,993.4239,261.837,683.5880599999999,2336.0789999999997,292.47,424.7157,101.0597,492.0108,506.0554,2567.72,524.4416200000001,530.26,286.764,7611.350098000001
2014-07-01,1421.07,241.41,215.0269,574.3653,361.6076,377.42,171.72,248.14700000000002,248.701,329.279,245.76,13344.32,432.55222000000003,332.99,2554.5361,7955.23,439.7031,3356.64,699.3835,810.51,2463.51,170.7548,605.393,946.8738,204.7115,277.05,132.53,568.04,712.19966,440.4833,1655.13,1037.905,2539.64,146.08,396.2183,134.68,986.1841,261.2473,674.9432099999999,2302.705,300.7,443.9179,101.62218,503.4172,495.9202,2605.46,516.57114,545.16,292.676,7634.700195
2014-07-02,1438.15,268.15,217.4775,574.562,370.7194,378.75,172.24,254.97799999999998,253.8471,331.88,250.25,13836.28,439.52647,340.87,2601.3783,8081.24,437.8424,3379.42,691.3274,826.85,2497.43,173.6779,607.607,969.6773,207.32421000000002,279.73,136.2,576.58,710.92786,444.8665,1681.5914,1062.282,2596.79,150.95,399.4959,135.93,996.2122,263.3966,689.00352,2313.156,303.38,448.8417,102.51278,506.0709,493.9919,2618.59,519.11461,557.56,291.16200000000003,7725.149901999999
2014-07-03,1420.54,267.31,216.4684,572.2502,379.4361,378.53,171.27,256.649,252.9191,330.702,252.43,13601.77,442.88996,343.08,2578.0794,8482.39,438.0809,3365.25,684.8592,823.8,2472.21,169.2933,600.82,970.0141,208.58288000000002,280.13,134.27,565.87,709.91074,443.8952,1680.0574,1070.045,2584.95,148.68,391.5828,135.16,984.7165,262.8069,702.36819,2328.855,308.69,462.5787,100.12223,501.9273,496.9897,2603.78,533.17589,551.68,289.5,7714.799805
2014-07-04,1392.61,272.4,214.9788,579.0873,377.9298,380.53,171.18,258.41900000000004,252.9824,332.959,246.76,13491.56,444.47275,341.39,2616.4715,8536.79,443.7108,3335.54,691.3508,843.34,2467.96,168.8061,601.831,988.5039,209.87366,281.82,134.12,562.12,717.70436,440.2027,1670.8055,1076.374,2597.33,149.81,395.0009,138.72,1009.6157,262.9921,705.2995,2321.728,309.88,462.2831,100.45034,499.64599999999996,497.5663,2576.69,524.77753,546.19,292.334,7751.600098000001
2014-07-07,1392.52,277.5,214.8827,583.9569,380.5473,378.0,169.15,260.336,250.2406,338.06300000000005,240.42,13461.48,444.81899000000004,343.64,2667.3188,8335.23,439.9416,3309.71,704.4973,827.39,2498.43,170.0241,604.19,995.8219,210.75464,279.61,135.71,548.79,739.70458,434.5642,1677.1812,1066.138,2593.75,152.46,389.148,140.5,1004.9685,261.6859,718.91265,2396.904,311.37,471.5394,104.15335999999999,499.1339,502.5986,2535.97,535.19147,531.39,290.282,7787.149901999999
2014-07-08,1361.51,255.5,209.7413,580.5137,362.3484,371.17,162.74,238.76,241.0029,334.235,239.9,13294.88,437.25119000000007,326.88,2618.6696,8241.34,434.6457,3227.01,690.3233,816.36,2463.52,164.6652,603.9490000000001,997.3831,211.38445,271.87,132.53,544.01,738.97492,435.2378,1603.5496,1046.954,2545.39,144.57,371.4956,132.52,973.5143,251.0126,721.44647,2359.244,306.85,462.8245,99.32536999999999,478.1834,495.1677,2476.58,527.65697,515.46,282.22,7623.200195
2014-07-09,1377.83,261.88,210.41400000000002,584.9899,334.7908,368.29,163.16,239.3,245.8538,335.168,238.62,12984.12,431.56297,316.75,2601.7203,8093.24,438.1286,3239.26,688.0116,817.4,2423.98,166.1754,606.356,990.7482,214.97257000000002,270.3,132.78,536.9,731.9446,431.246,1583.5118,1026.879,2473.44,142.35,379.2215,131.03,979.2866,251.6998,719.80696,2309.833,303.61,452.2149,96.4192,482.6528,486.15,2470.69,523.38579,502.92,280.51,7585.0
2014-07-10,1399.86,267.21,211.2789,577.4641,327.9014,366.02,161.39,239.595,244.968,327.856,240.09,12907.87,431.3651,320.39,2589.4113,8028.91,441.8501,3256.58,687.638,810.55,2329.61,171.7292,608.281,998.0172,215.38143,267.6,132.88,529.25,728.04158,432.3437,1586.4839,1027.917,2488.43,142.82,378.3318,132.33,975.6178,248.1372,721.6452099999999,2265.19,299.66,448.1595,99.2785,485.4928,475.3554,2487.92,522.8579,518.31,282.035,7567.75
2014-07-11,1367.42,245.86,206.1375,559.6089,341.1616,357.09,153.03,219.445,236.7215,329.279,241.93,12717.14,431.31565,314.15,2656.3437,8164.2,434.6457,3159.47,701.1815,799.18,2323.93,162.4729,617.908,965.6233,217.74202999999997,261.35,133.47,529.35,735.54775,428.30199999999996,1509.4007,1041.5639999999999,2461.84,141.45,370.9806,127.66,945.5822,236.3965,739.33234,2306.269,295.91,441.0384,95.57547,467.3357,482.046,2465.14,530.63236,500.27,292.95799999999997,7459.600098000001
2014-07-14,1342.08,249.91,206.9544,579.9235,340.2727,362.98,155.86,222.83599999999998,240.0327,325.942,240.89,12911.15,428.00164,310.3,2650.7373,8163.71,433.6438,3147.81,676.6864,804.75,2332.58,168.9523,599.7130000000001,959.9153,217.14432000000002,258.97,134.17,529.2,713.1274400000001,426.805,1531.5477,1046.163,2466.75,139.66,377.1612,128.86,940.935,235.0124,733.32071,2336.8979999999997,300.06,450.9784,98.24728,487.7621,479.3887,2489.71,517.1470099999999,513.36,288.776,7454.149901999999
2014-07-15,1362.57,259.95,211.327,573.0372,356.99,373.26,162.2,230.65,245.5163,328.347,248.6,12901.81,427.21025,315.67,2595.5096,8428.67,439.1306,3173.0,683.0145,813.95,2299.29,170.2189,595.814,953.817,215.50701,268.68,135.01,533.0,713.2158599999999,434.8885,1566.2544,1044.531,2475.4,137.58,386.4322,130.02,951.1589,245.3982,735.00994,2310.9410000000003,311.85,457.8026,98.01290999999999,500.8255,485.0682,2495.75,514.31555,522.08,291.089,7526.649901999999
2014-07-16,1377.88,277.79,213.0088,570.4302,360.8668,386.02,163.78,237.08900000000003,249.2072,329.966,249.73,13034.26,427.50701,316.4,2603.7223,8457.73,436.2679,3210.68,686.3537,822.76,2323.55,177.62400000000002,598.125,952.3047,216.6722,281.44,138.64,533.39,714.08971,441.6248,1590.6065,1052.64,2528.19,138.57,389.6631,131.08,968.2801,250.8518,740.17698,2313.397,322.79,465.1206,98.38789,515.5989,488.5241,2489.71,513.78766,531.34,295.468,7624.399901999999
2014-07-17,1417.61,282.39,216.03599999999997,570.2335,366.8426,384.13,165.4,239.005,249.3337,330.35900000000004,250.4,13154.69,432.35436,326.28,2603.87,8591.3,432.5465,3322.21,685.0227,818.87,2335.78,183.8111,603.4680000000001,948.7433,216.70336,279.46,139.78,529.99,716.23445,456.5195,1600.098,1079.538,2516.59,142.11,386.9941,133.43,961.2359,253.6493,738.28901,2294.229,323.19,470.0656,101.76281,530.8949,493.9327,2568.71,515.75527,536.73,295.96,7640.450195
2014-07-18,1402.45,285.01,211.1828,571.0205,363.9535,78.46,163.63,234.582,245.917,330.015,250.02,13285.55,436.60818,325.32,2609.673,8464.84,424.6742,3283.34,700.6444,819.51,2392.08,179.865,599.28,959.1347,216.60893,285.21,137.35,535.37,718.94345,466.9731,1616.9241,1075.9289999999999,2481.45,141.45,384.4188,131.89,955.6104,249.7747,737.5437599999999,2351.297,320.24,470.0656,99.23161999999999,534.8852,498.9537,2528.09,525.0654599999999,542.56,290.105,7663.899901999999
